canonical_slug,pokemon_id,move_name,move_display_name,move_type,damage_class,power,accuracy,pp
guzzlord,799,knock-off,Knock Off,Dark,physical,65.0,100.0,20
guzzlord,799,lash-out,Lash Out,Dark,physical,75.0,100.0,5
guzzlord,799,last-resort,Last Resort,Normal,physical,140.0,100.0,5
guzzlord,799,magnet-rise,Magnet Rise,Electric,status,,,10
guzzlord,799,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
guzzlord,799,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
guzzlord,799,outrage,Outrage,Dragon,physical,120.0,100.0,10
guzzlord,799,payback,Payback,Dark,physical,50.0,100.0,10
guzzlord,799,poison-jab,Poison Jab,Poison,physical,80.0,100.0,20
guzzlord,799,protect,Protect,Normal,status,,,10
guzzlord,799,rest,Rest,Psychic,status,,,5
guzzlord,799,return,Return,Normal,physical,,100.0,20
guzzlord,799,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
guzzlord,799,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
guzzlord,799,round,Round,Normal,special,60.0,100.0,15
guzzlord,799,shadow-claw,Shadow Claw,Ghost,physical,70.0,100.0,15
guzzlord,799,shock-wave,Shock Wave,Electric,special,60.0,,20
guzzlord,799,sleep-talk,Sleep Talk,Normal,status,,,10
guzzlord,799,sludge-bomb,Sludge Bomb,Poison,special,90.0,100.0,10
guzzlord,799,sludge-wave,Sludge Wave,Poison,special,95.0,100.0,10
guzzlord,799,smack-down,Smack Down,Rock,physical,50.0,100.0,15
guzzlord,799,snarl,Snarl,Dark,special,55.0,95.0,15
guzzlord,799,snore,Snore,Normal,special,50.0,100.0,15
guzzlord,799,steamroller,Steamroller,Bug,physical,65.0,100.0,20
guzzlord,799,steel-roller,Steel Roller,Steel,physical,130.0,100.0,5
guzzlord,799,stockpile,Stockpile,Normal,status,,,20
guzzlord,799,stomp,Stomp,Normal,physical,65.0,100.0,20
guzzlord,799,stomping-tantrum,Stomping Tantrum,Ground,physical,75.0,100.0,10
guzzlord,799,stone-edge,Stone Edge,Rock,physical,100.0,80.0,5
guzzlord,799,substitute,Substitute,Normal,status,,,10
guzzlord,799,swallow,Swallow,Normal,status,,,10
guzzlord,799,thief,Thief,Dark,physical,60.0,100.0,25
guzzlord,799,thrash,Thrash,Normal,physical,120.0,100.0,10
guzzlord,799,toxic,Toxic,Poison,status,,90.0,10
guzzlord,799,wide-guard,Wide Guard,Rock,status,,,10
guzzlord,799,wring-out,Wring Out,Normal,special,,100.0,5
necrozma,800,aerial-ace,Aerial Ace,Flying,physical,60.0,,20
necrozma,800,ally-switch,Ally Switch,Psychic,status,,,15
necrozma,800,autotomize,Autotomize,Steel,status,,,15
necrozma,800,body-slam,Body Slam,Normal,physical,85.0,100.0,15
necrozma,800,breaking-swipe,Breaking Swipe,Dragon,physical,60.0,100.0,15
necrozma,800,brick-break,Brick Break,Fighting,physical,75.0,100.0,15
necrozma,800,brutal-swing,Brutal Swing,Dark,physical,60.0,100.0,20
necrozma,800,bulldoze,Bulldoze,Ground,physical,60.0,100.0,20
necrozma,800,calm-mind,Calm maleind,Psychic,status,,,20
necrozma,800,charge-beam,Charge Beam,Electric,special,50.0,90.0,10
necrozma,800,confide,Confide,Normal,status,,,20
necrozma,800,confusion,Confusion,Psychic,special,50.0,100.0,25
necrozma,800,cosmic-power,Cosmic Power,Psychic,status,,,20
necrozma,800,dark-pulse,Dark Pulse,Dark,special,80.0,100.0,15
necrozma,800,double-team,Double Team,Normal,status,,,15
necrozma,800,dragon-dance,Dragon Dance,Dragon,status,,,20
necrozma,800,dragon-pulse,Dragon Pulse,Dragon,special,85.0,100.0,10
necrozma,800,earth-power,Earth Power,Ground,special,90.0,100.0,10
necrozma,800,earthquake,Earthquake,Ground,physical,100.0,100.0,10
necrozma,800,embargo,Embargo,Dark,status,,100.0,15
necrozma,800,endure,Endure,Normal,status,,,10
necrozma,800,expanding-force,Expanding femaleorce,Psychic,special,80.0,100.0,10
necrozma,800,facade,Facade,Normal,physical,70.0,100.0,20
necrozma,800,flash-cannon,Flash Cannon,Steel,special,80.0,100.0,10
necrozma,800,fling,Fling,Dark,physical,,100.0,10
necrozma,800,frustration,Frustration,Normal,physical,,100.0,20
necrozma,800,future-sight,Future Sight,Psychic,special,120.0,100.0,10
necrozma,800,giga-impact,Giga Impact,Normal,physical,150.0,90.0,5
necrozma,800,gravity,Gravity,Psychic,status,,,5
necrozma,800,gyro-ball,Gyro Ball,Steel,physical,,100.0,5
necrozma,800,heat-wave,Heat Wave,Fire,special,95.0,90.0,10
necrozma,800,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
necrozma,800,hyper-beam,Hyper Beam,Normal,special,150.0,90.0,5
necrozma,800,hyper-voice,Hyper Voice,Normal,special,90.0,100.0,10
necrozma,800,imprison,Imprison,Psychic,status,,,10
necrozma,800,iron-defense,Iron Defense,Steel,status,,,15
necrozma,800,iron-head,Iron Head,Steel,physical,80.0,100.0,15
necrozma,800,knock-off,Knock Off,Dark,physical,65.0,100.0,20
necrozma,800,light-screen,Light Screen,Psychic,status,,,30
necrozma,800,magnet-rise,Magnet Rise,Electric,status,,,10
necrozma,800,metal-claw,Metal Claw,Steel,physical,50.0,95.0,35
necrozma,800,meteor-beam,Meteor Beam,Rock,special,120.0,90.0,10
necrozma,800,mirror-shot,Mirror Shot,Steel,special,65.0,85.0,10
necrozma,800,moonlight,Moonlight,Fairy,status,,,5
necrozma,800,morning-sun,Morning Sun,Normal,status,,,5
necrozma,800,night-slash,Night Slash,Dark,physical,70.0,100.0,15
necrozma,800,outrage,Outrage,Dragon,physical,120.0,100.0,10
necrozma,800,photon-geyser,Photon Geyser,Psychic,special,100.0,100.0,5
necrozma,800,power-gem,Power Gem,Rock,special,80.0,100.0,20
necrozma,800,prismatic-laser,Prismatic Laser,Psychic,special,160.0,100.0,10
necrozma,800,protect,Protect,Normal,status,,,10
necrozma,800,psychic,Psychic,Psychic,special,90.0,100.0,10
necrozma,800,psychic-fangs,Psychic femaleangs,Psychic,physical,85.0,100.0,10
necrozma,800,psycho-cut,Psycho Cut,Psychic,physical,70.0,100.0,20
necrozma,800,psyshock,Psyshock,Psychic,special,80.0,100.0,10
necrozma,800,recycle,Recycle,Normal,status,,,10
necrozma,800,reflect,Reflect,Psychic,status,,,20
necrozma,800,rest,Rest,Psychic,status,,,5
necrozma,800,return,Return,Normal,physical,,100.0,20
necrozma,800,rock-blast,Rock Blast,Rock,physical,25.0,90.0,10
necrozma,800,rock-polish,Rock Polish,Rock,status,,,20
necrozma,800,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
necrozma,800,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
necrozma,800,round,Round,Normal,special,60.0,100.0,15
necrozma,800,sandstorm,Sandstorm,Rock,status,,,10
necrozma,800,scary-face,Scary femaleace,Normal,status,,100.0,10
necrozma,800,shadow-claw,Shadow Claw,Ghost,physical,70.0,100.0,15
necrozma,800,shock-wave,Shock Wave,Electric,special,60.0,,20
necrozma,800,signal-beam,Signal Beam,Bug,special,75.0,100.0,15
necrozma,800,slash,Slash,Normal,physical,70.0,100.0,20
necrozma,800,sleep-talk,Sleep Talk,Normal,status,,,10
necrozma,800,smart-strike,Smart Strike,Steel,physical,70.0,,10
necrozma,800,snore,Snore,Normal,special,50.0,100.0,15
necrozma,800,solar-beam,Solar Beam,Grass,special,120.0,100.0,10
necrozma,800,stealth-rock,Stealth Rock,Rock,status,,,20
necrozma,800,stone-edge,Stone Edge,Rock,physical,100.0,80.0,5
necrozma,800,stored-power,Stored Power,Psychic,special,20.0,100.0,10
necrozma,800,substitute,Substitute,Normal,status,,,10
necrozma,800,sunny-day,Sunny Day,Fire,status,,,5
necrozma,800,swagger,Swagger,Normal,status,,85.0,15
necrozma,800,swift,Swift,Normal,special,60.0,,20
necrozma,800,swords-dance,Swords Dance,Normal,status,,,20
necrozma,800,telekinesis,Telekinesis,Psychic,status,,,15
necrozma,800,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
necrozma,800,thief,Thief,Dark,physical,60.0,100.0,25
necrozma,800,thunder-wave,Thunder Wave,Electric,status,,90.0,20
necrozma,800,toxic,Toxic,Poison,status,,90.0,10
necrozma,800,trick-room,Trick Room,Psychic,status,,,5
necrozma,800,wring-out,Wring Out,Normal,special,,100.0,5
necrozma,800,x-scissor,X Scissor,Bug,physical,80.0,100.0,15
magearna,801,after-you,After You,Normal,status,,,15
magearna,801,agility,Agility,Psychic,status,,,30
magearna,801,aura-sphere,Aura Sphere,Fighting,special,80.0,,20
magearna,801,aurora-beam,Aurora Beam,Ice,special,65.0,100.0,20
magearna,801,baton-pass,Baton Pass,Normal,status,,,40
magearna,801,body-slam,Body Slam,Normal,physical,85.0,100.0,15
magearna,801,brick-break,Brick Break,Fighting,physical,75.0,100.0,15
magearna,801,calm-mind,Calm maleind,Psychic,status,,,20
magearna,801,charge-beam,Charge Beam,Electric,special,50.0,90.0,10
magearna,801,confide,Confide,Normal,status,,,20
magearna,801,confuse-ray,Confuse Ray,Ghost,status,,100.0,10
magearna,801,crafty-shield,Crafty Shield,Fairy,status,,,10
magearna,801,dazzling-gleam,Dazzling Gleam,Fairy,special,80.0,100.0,10
magearna,801,defense-curl,Defense Curl,Normal,status,,,40
magearna,801,disarming-voice,Disarming Voice,Fairy,special,40.0,,15
magearna,801,double-team,Double Team,Normal,status,,,15
magearna,801,draining-kiss,Draining Kiss,Fairy,special,50.0,100.0,10
magearna,801,echoed-voice,Echoed Voice,Normal,special,40.0,100.0,15
magearna,801,eerie-impulse,Eerie Impulse,Electric,status,,100.0,15
magearna,801,electro-ball,Electro Ball,Electric,special,,100.0,10
magearna,801,electroweb,Electroweb,Electric,special,55.0,95.0,15
magearna,801,embargo,Embargo,Dark,status,,100.0,15
magearna,801,encore,Encore,Normal,status,,100.0,5
magearna,801,endure,Endure,Normal,status,,,10
magearna,801,energy-ball,Energy Ball,Grass,special,90.0,100.0,10
magearna,801,explosion,Explosion,Normal,physical,250.0,100.0,5
magearna,801,facade,Facade,Normal,physical,70.0,100.0,20
magearna,801,false-swipe,False Swipe,Normal,physical,40.0,100.0,40
magearna,801,flash-cannon,Flash Cannon,Steel,special,80.0,100.0,10
magearna,801,fleur-cannon,Fleur Cannon,Fairy,special,130.0,90.0,5
magearna,801,focus-blast,Focus Blast,Fighting,special,120.0,70.0,5
magearna,801,frustration,Frustration,Normal,physical,,100.0,20
magearna,801,gear-up,Gear Up,Steel,status,,,20
magearna,801,giga-impact,Giga Impact,Normal,physical,150.0,90.0,5
magearna,801,grass-knot,Grass Knot,Grass,special,,100.0,20
magearna,801,gravity,Gravity,Psychic,status,,,5
magearna,801,guard-swap,Guard Swap,Psychic,status,,,10
magearna,801,gyro-ball,Gyro Ball,Steel,physical,,100.0,5
magearna,801,heal-bell,Heal Bell,Normal,status,,,5
magearna,801,heart-swap,Heart Swap,Psychic,status,,,10
magearna,801,heavy-slam,Heavy Slam,Steel,physical,,100.0,10
magearna,801,helping-hand,Helping Hand,Normal,status,,,20
magearna,801,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
magearna,801,hyper-beam,Hyper Beam,Normal,special,150.0,90.0,5
magearna,801,ice-beam,Ice Beam,Ice,special,90.0,100.0,10
magearna,801,ice-spinner,Ice Spinner,Ice,physical,80.0,100.0,15
magearna,801,imprison,Imprison,Psychic,status,,,10
magearna,801,iron-defense,Iron Defense,Steel,status,,,15
magearna,801,iron-head,Iron Head,Steel,physical,80.0,100.0,15
magearna,801,last-resort,Last Resort,Normal,physical,140.0,100.0,5
magearna,801,light-screen,Light Screen,Psychic,status,,,30
magearna,801,lock-on,Lock On,Normal,status,,,5
magearna,801,lucky-chant,Lucky Chant,Normal,status,,,30
magearna,801,magnet-rise,Magnet Rise,Electric,status,,,10
magearna,801,magnetic-flux,Magnetic femalelux,Electric,status,,,20
magearna,801,metal-sound,Metal Sound,Steel,status,,85.0,40
magearna,801,mind-reader,Mind Reader,Normal,status,,,5
magearna,801,mirror-shot,Mirror Shot,Steel,special,65.0,85.0,10
magearna,801,misty-explosion,Misty Explosion,Fairy,special,100.0,100.0,5
magearna,801,misty-terrain,Misty Terrain,Fairy,status,,,10
magearna,801,pain-split,Pain Split,Normal,status,,,20
magearna,801,play-rough,Play Rough,Fairy,physical,90.0,90.0,10
magearna,801,power-swap,Power Swap,Psychic,status,,,10
magearna,801,protect,Protect,Normal,status,,,10
magearna,801,psybeam,Psybeam,Psychic,special,65.0,100.0,20
magearna,801,psychic,Psychic,Psychic,special,90.0,100.0,10
magearna,801,psyshock,Psyshock,Psychic,special,80.0,100.0,10
magearna,801,reflect,Reflect,Psychic,status,,,20
magearna,801,rest,Rest,Psychic,status,,,5
magearna,801,return,Return,Normal,physical,,100.0,20
magearna,801,rollout,Rollout,Rock,physical,30.0,90.0,20
magearna,801,round,Round,Normal,special,60.0,100.0,15
magearna,801,self-destruct,Self Destruct,Normal,physical,200.0,100.0,5
magearna,801,shadow-ball,Shadow Ball,Ghost,special,80.0,100.0,15
magearna,801,shift-gear,Shift Gear,Steel,status,,,10
magearna,801,shock-wave,Shock Wave,Electric,special,60.0,,20
magearna,801,signal-beam,Signal Beam,Bug,special,75.0,100.0,15
magearna,801,skill-swap,Skill Swap,Psychic,status,,,10
magearna,801,sleep-talk,Sleep Talk,Normal,status,,,10
magearna,801,snore,Snore,Normal,special,50.0,100.0,15
magearna,801,snowscape,Snowscape,Ice,status,0.0,,10
magearna,801,solar-beam,Solar Beam,Grass,special,120.0,100.0,10
magearna,801,sonic-boom,Sonic Boom,Normal,special,,90.0,20
magearna,801,speed-swap,Speed Swap,Psychic,status,,,10
magearna,801,spikes,Spikes,Ground,status,,,20
magearna,801,steel-beam,Steel Beam,Steel,special,140.0,95.0,5
magearna,801,steel-roller,Steel Roller,Steel,physical,130.0,100.0,5
magearna,801,stored-power,Stored Power,Psychic,special,20.0,100.0,10
magearna,801,substitute,Substitute,Normal,status,,,10
magearna,801,sunny-day,Sunny Day,Fire,status,,,5
magearna,801,swagger,Swagger,Normal,status,,85.0,15
magearna,801,swift,Swift,Normal,special,60.0,,20
magearna,801,synchronoise,Synchronoise,Psychic,special,120.0,100.0,10
magearna,801,take-down,Take Down,Normal,physical,90.0,85.0,20
magearna,801,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
magearna,801,thunder-wave,Thunder Wave,Electric,status,,90.0,20
magearna,801,thunderbolt,Thunderbolt,Electric,special,90.0,100.0,15
magearna,801,tri-attack,Tri Attack,Normal,special,80.0,100.0,10
magearna,801,trick,Trick,Psychic,status,,100.0,10
magearna,801,trick-room,Trick Room,Psychic,status,,,5
magearna,801,trump-card,Trump Card,Normal,special,,,5
magearna,801,volt-switch,Volt Switch,Electric,special,70.0,100.0,20
magearna,801,zap-cannon,Zap Cannon,Electric,special,120.0,50.0,5
magearna,801,zen-headbutt,Zen Headbutt,Psychic,physical,80.0,90.0,15
marshadow,802,acrobatics,Acrobatics,Flying,physical,55.0,100.0,15
marshadow,802,agility,Agility,Psychic,status,,,30
marshadow,802,assurance,Assurance,Dark,physical,60.0,100.0,10
marshadow,802,aura-sphere,Aura Sphere,Fighting,special,80.0,,20
marshadow,802,blaze-kick,Blaze Kick,Fire,physical,85.0,90.0,10
marshadow,802,bounce,Bounce,Flying,physical,85.0,85.0,5
marshadow,802,brick-break,Brick Break,Fighting,physical,75.0,100.0,15
marshadow,802,bulk-up,Bulk Up,Fighting,status,,,20
marshadow,802,calm-mind,Calm maleind,Psychic,status,,,20
marshadow,802,close-combat,Close Combat,Fighting,physical,120.0,100.0,5
marshadow,802,coaching,Coaching,Fighting,status,,,10
marshadow,802,confide,Confide,Normal,status,,,20
marshadow,802,copycat,Copycat,Normal,status,,,20
marshadow,802,counter,Counter,Fighting,physical,,100.0,20
marshadow,802,double-team,Double Team,Normal,status,,,15
marshadow,802,drain-punch,Drain Punch,Fighting,physical,75.0,100.0,10
marshadow,802,echoed-voice,Echoed Voice,Normal,special,40.0,100.0,15
marshadow,802,endeavor,Endeavor,Normal,physical,,100.0,5
marshadow,802,endure,Endure,Normal,status,,,10
marshadow,802,facade,Facade,Normal,physical,70.0,100.0,20
marshadow,802,false-swipe,False Swipe,Normal,physical,40.0,100.0,40
marshadow,802,feint,Feint,Normal,physical,30.0,100.0,10
marshadow,802,fire-punch,Fire Punch,Fire,physical,75.0,100.0,15
marshadow,802,fling,Fling,Dark,physical,,100.0,10
marshadow,802,focus-blast,Focus Blast,Fighting,special,120.0,70.0,5
marshadow,802,focus-punch,Focus Punch,Fighting,physical,150.0,100.0,20
marshadow,802,force-palm,Force Palm,Fighting,physical,60.0,100.0,10
marshadow,802,foul-play,Foul Play,Dark,physical,95.0,100.0,15
marshadow,802,frustration,Frustration,Normal,physical,,100.0,20
marshadow,802,giga-impact,Giga Impact,Normal,physical,150.0,90.0,5
marshadow,802,grass-knot,Grass Knot,Grass,special,,100.0,20
marshadow,802,hex,Hex,Ghost,special,65.0,100.0,10
marshadow,802,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
marshadow,802,hyper-beam,Hyper Beam,Normal,special,150.0,90.0,5
marshadow,802,ice-punch,Ice Punch,Ice,physical,75.0,100.0,15
marshadow,802,iron-head,Iron Head,Steel,physical,80.0,100.0,15
marshadow,802,jump-kick,Jump Kick,Fighting,physical,100.0,95.0,10
marshadow,802,knock-off,Knock Off,Dark,physical,65.0,100.0,20
marshadow,802,laser-focus,Laser femaleocus,Normal,status,,,30
marshadow,802,last-resort,Last Resort,Normal,physical,140.0,100.0,5
marshadow,802,low-kick,Low Kick,Fighting,physical,,100.0,20
marshadow,802,low-sweep,Low Sweep,Fighting,physical,65.0,100.0,20
marshadow,802,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
marshadow,802,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
marshadow,802,outrage,Outrage,Dragon,physical,120.0,100.0,10
marshadow,802,payback,Payback,Dark,physical,50.0,100.0,10
marshadow,802,phantom-force,Phantom femaleorce,Ghost,physical,90.0,100.0,10
marshadow,802,poison-jab,Poison Jab,Poison,physical,80.0,100.0,20
marshadow,802,poltergeist,Poltergeist,Ghost,physical,110.0,90.0,5
marshadow,802,protect,Protect,Normal,status,,,10
marshadow,802,psych-up,Psych Up,Normal,status,,,10
marshadow,802,pursuit,Pursuit,Dark,physical,40.0,100.0,20
marshadow,802,rest,Rest,Psychic,status,,,5
marshadow,802,return,Return,Normal,physical,,100.0,20
marshadow,802,revenge,Revenge,Fighting,physical,60.0,100.0,10
marshadow,802,reversal,Reversal,Fighting,physical,,100.0,15
marshadow,802,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
marshadow,802,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
marshadow,802,role-play,Role Play,Psychic,status,,,10
marshadow,802,rolling-kick,Rolling Kick,Fighting,physical,60.0,85.0,15
marshadow,802,round,Round,Normal,special,60.0,100.0,15
marshadow,802,shadow-ball,Shadow Ball,Ghost,special,80.0,100.0,15
marshadow,802,shadow-claw,Shadow Claw,Ghost,physical,70.0,100.0,15
marshadow,802,shadow-punch,Shadow Punch,Ghost,physical,60.0,,20
marshadow,802,shadow-sneak,Shadow Sneak,Ghost,physical,40.0,100.0,30
marshadow,802,skitter-smack,Skitter Smack,Bug,physical,70.0,90.0,10
marshadow,802,sleep-talk,Sleep Talk,Normal,status,,,10
marshadow,802,smack-down,Smack Down,Rock,physical,50.0,100.0,15
marshadow,802,snatch,Snatch,Dark,status,,,10
marshadow,802,snore,Snore,Normal,special,50.0,100.0,15
marshadow,802,spectral-thief,Spectral Thief,Ghost,physical,90.0,100.0,10
marshadow,802,stone-edge,Stone Edge,Rock,physical,100.0,80.0,5
marshadow,802,substitute,Substitute,Normal,status,,,10
marshadow,802,sucker-punch,Sucker Punch,Dark,physical,70.0,100.0,5
marshadow,802,superpower,Superpower,Fighting,physical,120.0,100.0,5
marshadow,802,swagger,Swagger,Normal,status,,85.0,15
marshadow,802,swift,Swift,Normal,special,60.0,,20
marshadow,802,thief,Thief,Dark,physical,60.0,100.0,25
marshadow,802,throat-chop,Throat Chop,Dark,physical,80.0,100.0,15
marshadow,802,thunder-punch,Thunder Punch,Electric,physical,75.0,100.0,15
marshadow,802,toxic,Toxic,Poison,status,,90.0,10
marshadow,802,will-o-wisp,Will O Wisp,Fire,status,,85.0,15
marshadow,802,work-up,Work Up,Normal,status,,,30
marshadow,802,zen-headbutt,Zen Headbutt,Psychic,physical,80.0,90.0,15
poipole,803,acid,Acid,Poison,special,40.0,100.0,30
poipole,803,charm,Charm,Fairy,status,,100.0,20
poipole,803,confide,Confide,Normal,status,,,20
poipole,803,covet,Covet,Normal,physical,60.0,100.0,25
poipole,803,dragon-pulse,Dragon Pulse,Dragon,special,85.0,100.0,10
poipole,803,echoed-voice,Echoed Voice,Normal,special,40.0,100.0,15
poipole,803,endure,Endure,Normal,status,,,10
poipole,803,facade,Facade,Normal,physical,70.0,100.0,20
poipole,803,fell-stinger,Fell Stinger,Bug,physical,50.0,100.0,25
poipole,803,frustration,Frustration,Normal,physical,,100.0,20
poipole,803,fury-attack,Fury Attack,Normal,physical,15.0,85.0,20
poipole,803,gastro-acid,Gastro Acid,Poison,status,,100.0,10
poipole,803,growl,Growl,Normal,status,,100.0,40
poipole,803,gunk-shot,Gunk Shot,Poison,physical,120.0,80.0,5
poipole,803,helping-hand,Helping Hand,Normal,status,,,20
poipole,803,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
poipole,803,iron-tail,Iron Tail,Steel,physical,100.0,75.0,15
poipole,803,nasty-plot,Nasty Plot,Dark,status,,,20
poipole,803,peck,Peck,Flying,physical,35.0,100.0,35
poipole,803,pin-missile,Pin maleissile,Bug,physical,25.0,95.0,20
poipole,803,poison-jab,Poison Jab,Poison,physical,80.0,100.0,20
poipole,803,protect,Protect,Normal,status,,,10
poipole,803,rest,Rest,Psychic,status,,,5
poipole,803,return,Return,Normal,physical,,100.0,20
poipole,803,round,Round,Normal,special,60.0,100.0,15
poipole,803,signal-beam,Signal Beam,Bug,special,75.0,100.0,15
poipole,803,sleep-talk,Sleep Talk,Normal,status,,,10
poipole,803,sludge-bomb,Sludge Bomb,Poison,special,90.0,100.0,10
poipole,803,sludge-wave,Sludge Wave,Poison,special,95.0,100.0,10
poipole,803,snatch,Snatch,Dark,status,,,10
poipole,803,snore,Snore,Normal,special,50.0,100.0,15
poipole,803,substitute,Substitute,Normal,status,,,10
poipole,803,toxic,Toxic,Poison,status,,90.0,10
poipole,803,toxic-spikes,Toxic Spikes,Poison,status,,,20
poipole,803,uproar,Uproar,Normal,special,90.0,100.0,10
poipole,803,venom-drench,Venom Drench,Poison,status,,100.0,20
poipole,803,venoshock,Venoshock,Poison,special,65.0,100.0,10
naganadel,804,acid,Acid,Poison,special,40.0,100.0,30
naganadel,804,acrobatics,Acrobatics,Flying,physical,55.0,100.0,15
naganadel,804,aerial-ace,Aerial Ace,Flying,physical,60.0,,20
naganadel,804,air-cutter,Air Cutter,Flying,special,60.0,95.0,25
naganadel,804,air-slash,Air Slash,Flying,special,75.0,95.0,15
naganadel,804,ally-switch,Ally Switch,Psychic,status,,,15
naganadel,804,assurance,Assurance,Dark,physical,60.0,100.0,10
naganadel,804,breaking-swipe,Breaking Swipe,Dragon,physical,60.0,100.0,15
naganadel,804,charm,Charm,Fairy,status,,100.0,20
naganadel,804,confide,Confide,Normal,status,,,20
naganadel,804,cross-poison,Cross Poison,Poison,physical,70.0,100.0,20
naganadel,804,dark-pulse,Dark Pulse,Dark,special,80.0,100.0,15
naganadel,804,double-team,Double Team,Normal,status,,,15
naganadel,804,draco-meteor,Draco maleeteor,Dragon,special,130.0,90.0,5
naganadel,804,dragon-claw,Dragon Claw,Dragon,physical,80.0,100.0,15
naganadel,804,dragon-dance,Dragon Dance,Dragon,status,,,20
naganadel,804,dragon-pulse,Dragon Pulse,Dragon,special,85.0,100.0,10
naganadel,804,dragon-rush,Dragon Rush,Dragon,physical,100.0,75.0,10
naganadel,804,dragon-tail,Dragon Tail,Dragon,physical,60.0,90.0,10
naganadel,804,dual-wingbeat,Dual Wingbeat,Flying,physical,40.0,90.0,10
naganadel,804,echoed-voice,Echoed Voice,Normal,special,40.0,100.0,15
naganadel,804,endure,Endure,Normal,status,,,10
naganadel,804,facade,Facade,Normal,physical,70.0,100.0,20
naganadel,804,fell-stinger,Fell Stinger,Bug,physical,50.0,100.0,25
naganadel,804,fire-blast,Fire Blast,Fire,special,110.0,85.0,5
naganadel,804,flamethrower,Flamethrower,Fire,special,90.0,100.0,15
naganadel,804,fly,Fly,Flying,physical,90.0,95.0,15
naganadel,804,frustration,Frustration,Normal,physical,,100.0,20
naganadel,804,fury-attack,Fury Attack,Normal,physical,15.0,85.0,20
naganadel,804,gastro-acid,Gastro Acid,Poison,status,,100.0,10
naganadel,804,giga-impact,Giga Impact,Normal,physical,150.0,90.0,5
naganadel,804,growl,Growl,Normal,status,,100.0,40
naganadel,804,gunk-shot,Gunk Shot,Poison,physical,120.0,80.0,5
naganadel,804,heat-wave,Heat Wave,Fire,special,95.0,90.0,10
naganadel,804,helping-hand,Helping Hand,Normal,status,,,20
naganadel,804,hex,Hex,Ghost,special,65.0,100.0,10
naganadel,804,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
naganadel,804,hyper-beam,Hyper Beam,Normal,special,150.0,90.0,5
naganadel,804,iron-tail,Iron Tail,Steel,physical,100.0,75.0,15
naganadel,804,laser-focus,Laser femaleocus,Normal,status,,,30
naganadel,804,leech-life,Leech Life,Bug,physical,80.0,100.0,10
naganadel,804,nasty-plot,Nasty Plot,Dark,status,,,20
naganadel,804,outrage,Outrage,Dragon,physical,120.0,100.0,10
naganadel,804,peck,Peck,Flying,physical,35.0,100.0,35
naganadel,804,pin-missile,Pin maleissile,Bug,physical,25.0,95.0,20
naganadel,804,poison-jab,Poison Jab,Poison,physical,80.0,100.0,20
naganadel,804,protect,Protect,Normal,status,,,10
naganadel,804,rest,Rest,Psychic,status,,,5
naganadel,804,return,Return,Normal,physical,,100.0,20
naganadel,804,round,Round,Normal,special,60.0,100.0,15
naganadel,804,scale-shot,Scale Shot,Dragon,physical,25.0,90.0,20
naganadel,804,shadow-claw,Shadow Claw,Ghost,physical,70.0,100.0,15
naganadel,804,shock-wave,Shock Wave,Electric,special,60.0,,20
naganadel,804,signal-beam,Signal Beam,Bug,special,75.0,100.0,15
naganadel,804,sky-attack,Sky Attack,Flying,physical,140.0,90.0,5
naganadel,804,sky-drop,Sky Drop,Flying,physical,60.0,100.0,10
naganadel,804,sleep-talk,Sleep Talk,Normal,status,,,10
naganadel,804,sludge-bomb,Sludge Bomb,Poison,special,90.0,100.0,10
naganadel,804,sludge-wave,Sludge Wave,Poison,special,95.0,100.0,10
naganadel,804,smart-strike,Smart Strike,Steel,physical,70.0,,10
naganadel,804,snarl,Snarl,Dark,special,55.0,95.0,15
naganadel,804,snatch,Snatch,Dark,status,,,10
naganadel,804,snore,Snore,Normal,special,50.0,100.0,15
naganadel,804,spikes,Spikes,Ground,status,,,20
naganadel,804,substitute,Substitute,Normal,status,,,10
naganadel,804,swift,Swift,Normal,special,60.0,,20
naganadel,804,tailwind,Tailwind,Flying,status,,,15
naganadel,804,thief,Thief,Dark,physical,60.0,100.0,25
naganadel,804,throat-chop,Throat Chop,Dark,physical,80.0,100.0,15
naganadel,804,thunderbolt,Thunderbolt,Electric,special,90.0,100.0,15
naganadel,804,toxic,Toxic,Poison,status,,90.0,10
naganadel,804,toxic-spikes,Toxic Spikes,Poison,status,,,20
naganadel,804,u-turn,U Turn,Bug,physical,70.0,100.0,20
