pokemon_id,pokemon_name,canonical_slug,display_name,species_slug,dexnum_int,order,is_default,base_experience,height,weight,type1,type2,hp,attack,defense,sp_atk,sp_def,speed,total,generation,capture_rate,base_happiness,base_exp,growth_rate,egg_group1,egg_group2,percent_male,percent_female,egg_cycles,color,shape,habitat,is_baby,is_legendary,is_mythical,region_tag,form_group,is_mega,is_battle_only,evolution_chain_id,evolution_stage,genus_en,flavor_text_en,flavor_text_corpus_en,ability1,ability2,hidden_ability,ability_summary_en,official_artwork_url,artwork_variant_url,sprite_url,image_url,official_pokedex_url
10035,charizard-mega-y,charizard-mega-y,Charizard maleega Y,charizard,6,9,0,285.0,17,1005,Fire,Flying,78,104,78,159,115,100,634,1,45,70,285.0,Medium Slow,Monster,Dragon,87.5,12.5,20,Red,Upright,Mountain,0,0,0,None,Mega,1,0,2,2,Flame Pokémon,Spits fire that is hot enough to melt boulders. Known to cause forest fires unintentionally.,"Spits fire that is hot enough to melt boulders. Known to cause forest fires unintentionally. When expelling a blast of super hot fire, the red flame at the tip of its tail burns more intensely. If CHARIZARD be­ comes furious, the flame at the tip of its tail flares up in a whitish- blue color. Breathing intense, hot flames, it can melt almost any­ thing. Its breath inflicts terrible pain on enemies. It uses its wings to fly high. The temperature of its fire increases as it gains exper­ ience in battle. CHARIZARD flies around the sky in search of powerful opponents. It breathes fire of such great heat that it melts anything. However, it never turns its fiery breath on any opponent weaker than itself. A CHARIZARD flies about in search of strong opponents. It breathes intense flames that can melt any material. However, it will never torch a weaker foe. Its wings can carry this POKéMON close to an altitude of 4,600 feet. It blows out fire at very high temperatures.",Drought,Unknown,Unknown,Summons strong sunlight that lasts indefinitely upon entering battle.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/006.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10035.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10035.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10035.png,https://www.pokemon.com/us/pokedex/charizard
7,squirtle,squirtle,Squirtle,squirtle,7,10,1,63.0,5,90,Water,None,44,48,65,50,64,43,314,1,45,70,63.0,Medium Slow,Monster,Water1,87.5,12.5,20,Blue,Upright,Waters Edge,0,0,0,None,Standard,0,0,3,0,Tiny Turtle Pokémon,"After birth, its back swells and hardens into a shell. Powerfully sprays foam from its mouth.","After birth, its back swells and hardens into a shell. Powerfully sprays foam from its mouth. Shoots water at prey while in the water. Withdraws into its shell when in danger. The shell is soft when it is born. It soon becomes so resilient, prod­ ding fingers will bounce off it. The shell, which hardens soon after it is born, is resilient. If you poke it, it will bounce back out. When it feels threatened, it draws its legs inside its shell and sprays water from its mouth. SQUIRTLE’s shell is not merely used for protection. The shell’s rounded shape and the grooves on its surface help minimize resistance in water, enabling this POKéMON to swim at high speeds. Its shell is not just for protection. Its rounded shape and the grooves on its surface minimize resistance in water, enabling SQUIRTLE to swim at high speeds. When it retracts its long neck into its shell, it squirts out water with vigorous force.",Torrent,Unknown,Rain Dish,Strengthens water moves to inflict 1.5× damage at 1/3 max HP or less. Heals for 1/16 max HP after each turn during rain.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/007.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/7.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/7.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/7.png,https://www.pokemon.com/us/pokedex/squirtle
8,wartortle,wartortle,Wartortle,wartortle,8,11,1,142.0,10,225,Water,None,59,63,80,65,80,58,405,1,45,70,142.0,Medium Slow,Monster,Water1,87.5,12.5,20,Blue,Upright,Waters Edge,0,0,0,None,Standard,0,0,3,1,Turtle Pokémon,"Often hides in water to stalk unwary prey. For swimming fast, it moves its ears to maintain balance.","Often hides in water to stalk unwary prey. For swimming fast, it moves its ears to maintain balance. When tapped, this POKéMON will pull in its head, but its tail will still stick out a little bit. It is recognized as a symbol of longevity. If its shell has algae on it, that WARTORTLE is very old. It cleverly con­ trols its furry ears and tail to maintain its balance while swimming. Its long, furry tail is a symbol of longevity, making it quite popular among older people. Its tail is large and covered with a rich, thick fur. The tail becomes increasingly deeper in color as WARTORTLE ages. The scratches on its shell are evidence of this POKéMON’s toughness as a battler. Its large tail is covered with rich, thick fur that deepens in color with age. The scratches on its shell are evidence of this POKéMON’s toughness in battle. This POKéMON is very popular as a pet. Its fur-covered tail is a symbol of its longevity.",Torrent,Unknown,Rain Dish,Strengthens water moves to inflict 1.5× damage at 1/3 max HP or less. Heals for 1/16 max HP after each turn during rain.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/008.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/8.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/8.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/8.png,https://www.pokemon.com/us/pokedex/wartortle
10197,blastoise-gmax,blastoise-gmax,Blastoise Gmax,blastoise,9,-1,0,239.0,250,10000,Water,None,79,83,100,85,105,78,530,1,45,70,239.0,Medium Slow,Monster,Water1,87.5,12.5,20,Blue,Upright,Waters Edge,0,0,0,None,Gigantamax,0,0,3,2,Shellfish Pokémon,A brutal POKéMON with pressurized water jets on its shell. They are used for high speed tackles.,"A brutal POKéMON with pressurized water jets on its shell. They are used for high speed tackles. Once it takes aim at its enemy, it blasts out water with even more force than a fire hose. It deliberately makes itself heavy so it can with­ stand the recoil of the water jets it fires. The rocket cannons on its shell fire jets of water capable of punch­ ing holes through thick steel. It firmly plants its feet on the ground before shooting water from the jets on its back. BLASTOISE has water spouts that protrude from its shell. The water spouts are very accurate. They can shoot bullets of water with enough accuracy to strike empty cans from a distance of over 160 feet. The waterspouts that protrude from its shell are highly accurate. Their bullets of water can precisely nail tin cans from a distance of over 160 feet. It crushes its foe under its heavy body to cause fainting. In a pinch, it will withdraw inside its shell.",Torrent,Unknown,Rain Dish,Strengthens water moves to inflict 1.5× damage at 1/3 max HP or less. Heals for 1/16 max HP after each turn during rain.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/009.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10197.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10197.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10197.png,https://www.pokemon.com/us/pokedex/blastoise
9,blastoise,blastoise,Blastoise,blastoise,9,12,1,239.0,16,855,Water,None,79,83,100,85,105,78,530,1,45,70,239.0,Medium Slow,Monster,Water1,87.5,12.5,20,Blue,Upright,Waters Edge,0,0,0,None,Standard,0,0,3,2,Shellfish Pokémon,A brutal POKéMON with pressurized water jets on its shell. They are used for high speed tackles.,"A brutal POKéMON with pressurized water jets on its shell. They are used for high speed tackles. Once it takes aim at its enemy, it blasts out water with even more force than a fire hose. It deliberately makes itself heavy so it can with­ stand the recoil of the water jets it fires. The rocket cannons on its shell fire jets of water capable of punch­ ing holes through thick steel. It firmly plants its feet on the ground before shooting water from the jets on its back. BLASTOISE has water spouts that protrude from its shell. The water spouts are very accurate. They can shoot bullets of water with enough accuracy to strike empty cans from a distance of over 160 feet. The waterspouts that protrude from its shell are highly accurate. Their bullets of water can precisely nail tin cans from a distance of over 160 feet. It crushes its foe under its heavy body to cause fainting. In a pinch, it will withdraw inside its shell.",Torrent,Unknown,Rain Dish,Strengthens water moves to inflict 1.5× damage at 1/3 max HP or less. Heals for 1/16 max HP after each turn during rain.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/009.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/9.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/9.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/9.png,https://www.pokemon.com/us/pokedex/blastoise
10036,blastoise-mega,blastoise-mega,Blastoise maleega,blastoise,9,13,0,284.0,16,1011,Water,None,79,103,120,135,115,78,630,1,45,70,284.0,Medium Slow,Monster,Water1,87.5,12.5,20,Blue,Upright,Waters Edge,0,0,0,None,Mega,1,0,3,2,Shellfish Pokémon,A brutal POKéMON with pressurized water jets on its shell. They are used for high speed tackles.,"A brutal POKéMON with pressurized water jets on its shell. They are used for high speed tackles. Once it takes aim at its enemy, it blasts out water with even more force than a fire hose. It deliberately makes itself heavy so it can with­ stand the recoil of the water jets it fires. The rocket cannons on its shell fire jets of water capable of punch­ ing holes through thick steel. It firmly plants its feet on the ground before shooting water from the jets on its back. BLASTOISE has water spouts that protrude from its shell. The water spouts are very accurate. They can shoot bullets of water with enough accuracy to strike empty cans from a distance of over 160 feet. The waterspouts that protrude from its shell are highly accurate. Their bullets of water can precisely nail tin cans from a distance of over 160 feet. It crushes its foe under its heavy body to cause fainting. In a pinch, it will withdraw inside its shell.",Mega Launcher,Unknown,Unknown,Strengthens aura and pulse moves to 1.5× their power.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/009.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10036.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10036.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10036.png,https://www.pokemon.com/us/pokedex/blastoise
10,caterpie,caterpie,Caterpie,caterpie,10,14,1,39.0,3,29,Bug,None,45,30,35,20,20,45,195,1,255,70,39.0,Medium,Bug,Unknown,50.0,50.0,15,Green,Armor,Forest,0,0,0,None,Standard,0,0,4,0,Worm Pokémon,Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.,"Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls. If you touch the feeler on top of its head, it will release a horrible stink to protect itself. For protection, it releases a horri­ ble stench from the antenna on its head to drive away enemies. Its feet have suction cups designed to stick to any surface. It tenaciously climbs trees to forage. It crawls into foliage where it camouflages itself among leaves that are the same color as its body. CATERPIE has a voracious appetite. It can devour leaves bigger than its body right before your eyes. From its antenna, this POKéMON releases a terrifically strong odor. Its voracious appetite compels it to devour leaves bigger than itself without hesitation. It releases a terribly strong odor from its antennae. It is covered with a green skin. When it grows, it sheds the skin, covers itself with silk, and becomes a cocoon.",Shield Dust,Unknown,Run Away,Protects against incoming moves' extra effects. Ensures success fleeing from wild battles.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/010.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10.png,https://www.pokemon.com/us/pokedex/caterpie
11,metapod,metapod,Metapod,metapod,11,15,1,72.0,7,99,Bug,None,50,20,55,25,25,30,205,1,120,70,72.0,Medium,Bug,Unknown,50.0,50.0,15,Green,Squiggle,Forest,0,0,0,None,Standard,0,0,4,1,Cocoon Pokémon,"This POKéMON is vulnerable to attack while its shell is soft, exposing its weak and tender body.","This POKéMON is vulnerable to attack while its shell is soft, exposing its weak and tender body. Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell. Inside the shell, it is soft and weak as it pre­ pares to evolve. It stays motion­ less in the shell. It prepares for evolution by har­ dening its shell as much as possi­ ble to protect its soft body. This is its pre- evolved form. At this stage, it can only harden, so it remains motionless to avoid attack. The shell covering this POKéMON’s body is as hard as an iron slab. METAPOD does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell. Its shell is as hard as an iron slab. A METAPOD does not move very much because it is preparing its soft innards for evolution inside the shell. Even though it is encased in a sturdy shell, the body inside is tender. It can’t withstand a harsh attack.",Shed Skin,Unknown,Unknown,Has a 33% chance of curing any major status ailment after each turn.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/011.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/11.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/11.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/11.png,https://www.pokemon.com/us/pokedex/metapod
10198,butterfree-gmax,butterfree-gmax,Butterfree Gmax,butterfree,12,-1,0,178.0,170,10000,Bug,Flying,60,45,50,90,80,70,395,1,45,70,178.0,Medium,Bug,Unknown,50.0,50.0,15,White,Bug Wings,Forest,0,0,0,None,Gigantamax,0,0,4,2,Butterfly Pokémon,"In battle, it flaps its wings at high speed to release highly toxic dust into the air.","In battle, it flaps its wings at high speed to release highly toxic dust into the air. Its wings, covered with poisonous powders, repel water. This allows it to fly in the rain. It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest. Water-repellent powder on its wings enables it to collect honey, even in the heav­ iest of rains. It flits from flower to flower, collecting honey. It can even identify distant flowers in bloom. BUTTERFREE has a superior ability to search for delicious honey from flowers. It can even search out, extract, and carry honey from flowers that are blooming over six miles from its nest. It has a superior ability to search for delicious honey from flowers. It can seek, extract, and carry honey from flowers blooming over six miles away. The wings are protected by rain-repellent dust. As a result, this POKéMON can fly about even in rain.",Compound Eyes,Unknown,Tinted Lens,Increases moves' accuracy to 1.3×. Doubles damage inflicted with not-very-effective moves.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/012.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10198.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10198.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10198.png,https://www.pokemon.com/us/pokedex/butterfree
12,butterfree,butterfree,Butterfree,butterfree,12,16,1,178.0,11,320,Bug,Flying,60,45,50,90,80,70,395,1,45,70,178.0,Medium,Bug,Unknown,50.0,50.0,15,White,Bug Wings,Forest,0,0,0,None,Standard,0,0,4,2,Butterfly Pokémon,"In battle, it flaps its wings at high speed to release highly toxic dust into the air.","In battle, it flaps its wings at high speed to release highly toxic dust into the air. Its wings, covered with poisonous powders, repel water. This allows it to fly in the rain. It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest. Water-repellent powder on its wings enables it to collect honey, even in the heav­ iest of rains. It flits from flower to flower, collecting honey. It can even identify distant flowers in bloom. BUTTERFREE has a superior ability to search for delicious honey from flowers. It can even search out, extract, and carry honey from flowers that are blooming over six miles from its nest. It has a superior ability to search for delicious honey from flowers. It can seek, extract, and carry honey from flowers blooming over six miles away. The wings are protected by rain-repellent dust. As a result, this POKéMON can fly about even in rain.",Compound Eyes,Unknown,Tinted Lens,Increases moves' accuracy to 1.3×. Doubles damage inflicted with not-very-effective moves.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/012.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/12.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/12.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/12.png,https://www.pokemon.com/us/pokedex/butterfree
13,weedle,weedle,Weedle,weedle,13,17,1,39.0,3,32,Bug,Poison,40,35,30,20,20,50,195,1,255,70,39.0,Medium,Bug,Unknown,50.0,50.0,15,Brown,Armor,Forest,0,0,0,None,Standard,0,0,5,0,Hairy Bug Pokémon,"Often found in forests, eating leaves. It has a sharp venomous stinger on its head.","Often found in forests, eating leaves. It has a sharp venomous stinger on its head. Beware of the sharp stinger on its head. It hides in grass and bushes where it eats leaves. Its poison stinger is very powerful. Its bright-colored body is intended to warn off its enemies. It attacks using a two-inch poison barb on its head. It can usually be found under the leaves it eats. The barb on top of its head secretes a strong poison. It uses this toxic barb to protect itself. WEEDLE has an extremely acute sense of smell. It is capable of distinguishing its favorite kinds of leaves from those it dislikes just by sniffing with its big red proboscis (nose). A WEEDLE has an extremely acute sense of smell. It distinguishes its favorite kinds of leaves from those it dislikes by sniffing with its big red proboscis (nose). Often found in forests and grasslands. It has a sharp, toxic barb of around two inches on top of its head.",Shield Dust,Unknown,Run Away,Protects against incoming moves' extra effects. Ensures success fleeing from wild battles.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/013.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/13.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/13.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/13.png,https://www.pokemon.com/us/pokedex/weedle
14,kakuna,kakuna,Kakuna,kakuna,14,18,1,72.0,6,100,Bug,Poison,45,25,50,25,25,35,205,1,120,70,72.0,Medium,Bug,Unknown,50.0,50.0,15,Yellow,Squiggle,Forest,0,0,0,None,Standard,0,0,5,1,Cocoon Pokémon,"Almost incapable of moving, this POKéMON can only harden its shell to protect itself from predators.","Almost incapable of moving, this POKéMON can only harden its shell to protect itself from predators. Able to move only slightly. When endangered, it may stick out its stinger and poison its enemy. Although it is a cocoon, it can move a little. It can extend its poison barb if it is attacked. From this form, it will grow into an adult. As its body becomes soft­ er, the external shell hardens. Nearly incapable of movement, it leans against stout trees while waiting for its evolution. KAKUNA remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch. It remains virtually immobile while it clings to a tree. However, on the inside, it busily prepares for evolution. This is evident from how hot its shell becomes. This POKéMON is in a temporary stage while making its body. It is almost completely unable to move on its own.",Shed Skin,Unknown,Unknown,Has a 33% chance of curing any major status ailment after each turn.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/014.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/14.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/14.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/14.png,https://www.pokemon.com/us/pokedex/kakuna
15,beedrill,beedrill,Beedrill,beedrill,15,19,1,178.0,10,295,Bug,Poison,65,90,40,45,80,75,395,1,45,70,178.0,Medium,Bug,Unknown,50.0,50.0,15,Yellow,Bug Wings,Forest,0,0,0,None,Standard,0,0,5,2,Poison Bee Pokémon,It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.,"It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly. Flies at high speed and attacks using its large venomous stingers on its forelegs and tail. It has 3 poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly. It can take down any opponent with its powerful poi­ son stingers. It sometimes attacks in swarms. It has three poison barbs. The barb on its tail secretes the most powerful poison. It uses sharp, poisonous stings to defeat prey, then takes the victim back to its nest for food. BEEDRILL is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm. A BEEDRILL is extremely territorial. For safety reasons, no one should ever approach its nest. If angered, they will attack in a swarm.",Swarm,Unknown,Sniper,Strengthens bug moves to inflict 1.5× damage at 1/3 max HP or less. Strengthens critical hits to inflict 3× damage rather than 2×.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/015.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/15.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/15.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/15.png,https://www.pokemon.com/us/pokedex/beedrill
10090,beedrill-mega,beedrill-mega,Beedrill maleega,beedrill,15,20,0,223.0,14,405,Bug,Poison,65,150,40,15,80,145,495,1,45,70,223.0,Medium,Bug,Unknown,50.0,50.0,15,Yellow,Bug Wings,Forest,0,0,0,None,Mega,1,0,5,2,Poison Bee Pokémon,It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.,"It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly. Flies at high speed and attacks using its large venomous stingers on its forelegs and tail. It has 3 poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly. It can take down any opponent with its powerful poi­ son stingers. It sometimes attacks in swarms. It has three poison barbs. The barb on its tail secretes the most powerful poison. It uses sharp, poisonous stings to defeat prey, then takes the victim back to its nest for food. BEEDRILL is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm. A BEEDRILL is extremely territorial. For safety reasons, no one should ever approach its nest. If angered, they will attack in a swarm.",Adaptability,Unknown,Unknown,Increases the same-type attack bonus from 1.5× to 2×.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/015.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10090.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10090.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10090.png,https://www.pokemon.com/us/pokedex/beedrill
16,pidgey,pidgey,Pidgey,pidgey,16,21,1,50.0,3,18,Normal,Flying,40,45,40,35,35,56,251,1,255,70,50.0,Medium Slow,Flying,Unknown,50.0,50.0,15,Brown,Wings,Forest,0,0,0,None,Standard,0,0,6,0,Tiny Bird Pokémon,A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.,"A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand. Very docile. If attacked, it will often kick up sand to protect itself rather than fight back. It usually hides in tall grass. Be­ cause it dislikes fighting, it pro­ tects itself by kicking up sand. Common in grassy areas and forests, it is very docile and will chase off enemies by flap­ ping up sand. It rapidly flaps its wings in the grass, stirring up a dust cloud that drives insect prey out into the open. PIDGEY has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings. It has an extremely sharp sense of direction. It can unerringly return home to its nest, however far it may be removed from its familiar surroundings. Does not like to fight. It hides in tall grass and so on, foraging for food such as small bugs.",Keen Eye,Tangled femaleeet,Big Pecks,Prevents accuracy from being lowered. Protects against Defense drops.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/016.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/16.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/16.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/16.png,https://www.pokemon.com/us/pokedex/pidgey
